texte,dispositif_txt,DEM,ECOLO,GDR-NUPES,HOR,LFI-NUPES,LIOT,LR,NI,RE,RN,SOC
PRJLANR5L16BTC0526,"I. – À l’alinéa 3, supprimer les mots :« ou bas-carbone ».II. – En conséquence, aux alinéas 4, 19, 20 et 21, procéder à la même suppression.",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PRJLANR5L16BTC0526,"I. – Supprimer les alinéas 20 à 23.II. – En conséquence, à la première phrase de l’alinéa 24, supprimer les mots :« mentionnés au 2° du présent I ».III. – En conséquence, après l’alinéa 30, insérer les cinq alinéas suivants :« 3° bis Le chapitre IV du titre III du livre III est complété par une section 4 bis ainsi rédigée :« Section 4 bis : Les contrats d’achat d’électricité renouvelable« Art. L. 334‑9. - Tout consommateur final ou tout gestionnaire de réseaux pour ses pertes peut, dans le cadre d’un contrat, acheter directement à un producteur de l’électricité produite à partir de sources renouvelables. Ce contrat est désigné « contrat d’achat d’électricité renouvelable ».« Sur le territoire métropolitain continental, le consommateur final ou le gestionnaire de réseaux pour ses pertes contribue, en fonction des caractéristiques de sa consommation dans le cadre du contrat d’achat d’électricité renouvelable, à la sécurité d’approvisionnement en électricité en s’assurant du respect des dispositions du chapitre V du titre III du présent code.« En outre, les parties au contrat d’achat d’électricité renouvelable sont responsables des écarts entre les injections et les soutirages d’électricité selon les conditions prévues à l’article L. 321‑15. »",1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"I. – À l’alinéa 3, substituer aux mots :« , de gaz renouvelable ou de gaz bas-carbone »les mots :« ou de gaz renouvelable »II. – En conséquence, aux alinéas 35, 40, à la première phrase de l’alinéa 41 et à l’alinéa 53, procéder à la même substitution.",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PRJLANR5L16BTC0526,"I. – Après la seconde occurrence du mot :« identifiées », rédiger ainsi la fin de l’alinéa 19 : « à l’échelle du département ».II. – En conséquence, après la seconde occurrence du mot : « identifiées »rédiger ainsi la fin de la dernière phrase de l’alinéa 20 :« à l’échelle du département ».",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"I. – Après le mot :« intercommunale »,rédiger ainsi la fin de la seconde phrase de l’alinéa 21 :« , sur le territoire desquels sont situées des installations de production d’énergie renouvelable, au sens de l’article L. 211‑2, ou les communes situées dans leur périmètre de covisibilité. ».II. – En conséquence, à la fin de la seconde phrase de l’alinéa 23, substituer aux mots : « clients qui y sont éligibles » les mots :« communes et des établissements publics de coopération intercommunale concernés ».III. – En conséquence, à l’alinéa 25, supprimer les mots :« les clients finals résidentiels, d’une part, et pour »IV. – En conséquence, au même alinéa, supprimer les mots : « , d’autre part ».",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"I. – Après le mot :« nationaux »,rédiger ainsi la fin de l’alinéa 8 :« , les parcs naturels régionaux,  ni dans les Grands Sites de France, ni dans les zones cœur et zones tampon des biens de l’Organisation des Nations unies pour l’éducation, la science et la culture, ni dans les communes limitrophes de ces parcs ou zones. »II. – En conséquence, après le mot :« dans »rédiger ainsi la fin de l’alinéa 9 :« des sites Natura 2000 destinés à protéger des espèces et des habitats remarquables, ni dans les zones humides couvertes par la convention de Ramsar, en tenant compte des éventuelles continuités écologiques entre de tels sites inclus dans l’aire d’étude rapprochée. »III. – En conséquence, compléter l’alinéa 10 par les mots :« et dans les parcs naturels marins ».",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"I. – Après l’alinéa 2, insérer l’alinéa suivant :« 1° bis À la première phrase du deuxième alinéa, après le mot : « État », sont insérés les mots : « , en concertation avec toutes les collectivités territoriales situées sur le littoral de la façade maritime, ».II. – En conséquence, compléter l’alinéa 4 par la phrase suivante : :« Cette cartographie tient compte des avis formulés par chacune des collectivités mentionnées au premier alinéa du même article. »III. – En conséquence, à l’alinéa 11, après le mot :« alinéa, »insérer les mots :« le mot : « les » est remplacé par les mots : « chacune des » et ».IV. – En conséquence, après le même alinéa, insérer l’alinéa suivant :« a bis) Au quatrième alinéa, après la seconde occurrence du mot : « bilan », sont insérés les mots : « et des avis formulés par chacune des collectivités territoriales mentionnées au premier alinéa ». »",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PRJLANR5L16BTC0526,"I. – Le code de l’environnement est ainsi modifié :1° Après l’article L. 171‑7, il est inséré un article L. 171‑7‑1 ainsi rédigé :« Art. L. 171‑7‑1. – Indépendamment des poursuites pénales qui peuvent être exercées, lorsque des prestations de travaux de forage sont réalisées sans disposer d’une qualification ou certification délivrée en vertu du présent code, du code minier et de leurs textes d’application, l’autorité administrative compétente peut, dans les cas et conditions fixés par décret en Conseil d’État et sans avoir procédé préalablement à une mise en demeure, ordonner le paiement d’une amende administrative. Cette amende administrative est au plus égale à 15 000 euros par ouvrage. »2° Après l’article L. 241, il est inséré un article L. 241‑2 du code de l’environnement ainsi rédigé :« Art. L. 241‑2. – Les prestations de travaux de sondage, forage, création de puits ou d’ouvrage souterrain, non destinés à un usage domestique en vue de la recherche, de la surveillance ou du prélèvement d’eau souterraine, et les prestations de travaux de remise en état exécutées lors de l’arrêt de l’exploitation sont conformes aux exigences techniques d’une certification délivrée selon les conditions prévues par un décret en Conseil d’État. »II. – L’article L. 2224‑9 du code général des collectivités territoriales est ainsi modifié :1° Le premier alinéa est ainsi modifié :a) Au début, est ajoutée la mention « I. » ;b) La dernière phrase du premier alinéa est supprimée ;2° Après le premier alinéa, sont insérés deux alinéas ainsi rédigés :« Les prestations de travaux de création de puits ou forage à des fins d’usage domestique de l’eau visés au premier alinéa et les prestations de travaux de remise en état exécutées lors de l’arrêt des travaux d’exploitation sont conformes aux exigences techniques d’une certification délivrée selon les conditions prévues par un décret en Conseil d’État.« Indépendamment des poursuites pénales qui peuvent être exercées, lorsque des prestations de travaux de forage sont réalisées sans disposer de la certification délivrée en vertu du présent article, l’autorité administrative compétente peut, dans les cas et conditions fixés par décret en Conseil d’État et sans avoir procédé préalablement à une mise en demeure, ordonner le paiement d’une amende administrative. Cette amende administrative est au plus égale à 15 000 euros par ouvrage. »3° Au début du deuxième alinéa, est ajoutée la mention « II. » ;4° À la fin, il est ajouté un alinéa ainsi rédigé :« III. – Un décret en Conseil d’État fixe les modalités d’application du présent article. »III. – Un décret en Conseil d’État définit les modalités et les conditions auxquelles les travaux de sondage, forage, création de puits ou d’ouvrage souterrain, non destinés à un usage domestique d’une profondeur comprise entre 50 et 100 mètres exécutés conformément aux exigences techniques d’une certification délivrée selon les conditions prévues par un décret en Conseil d’État, ne sont pas soumis à évaluation environnementale ou à un examen au cas par cas.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRJLANR5L16BTC0526,"I. – Le premier alinéa du 2° de l’article L. 314‑1 du code de l’énergie est complété par une phrase ainsi rédigée : « Pour les installations de production détenues par une communauté d’énergie renouvelable au sens de l’article L. 291‑1 du présent code ou par une communauté énergétique citoyenne au sens de l’article L. 292‑1 du présent code, le plafond maximal est de six mégawatts. »II. – Le présent article est applicable à compter de la date de réception par le Gouvernement de la réponse de la Commission européenne lui permettant de considérer ce même article comme étant conforme au droit de l’Union européenne.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
PRJLANR5L16BTC0526,"I. – L’article L. 211‑2 du code de l’énergie est complété par un alinéa ainsi rédigé :« La conception, la construction et l’exploitation des installations d’énergie renouvelables sont réputées être par principe d’intérêt public majeur au titre notamment de la législation sur les espèces protégées, sans qu’il soit besoin d’autres justifications ». »II. – Le c du 4° du I de l’article L. 411‑2 du code de l’environnement est complété par les mots : « , étant précisé que les projets d’installations d’énergies renouvelables sont dispensés de ces conditions, en raison de leur intérêt public majeur ». »",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"I. – Supprimer l’alinéa 50.II. – En conséquence, à l’alinéa 51, substituer aux mots :« ces procédures »les mots :« cette procédure ».",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"I. – À la fin de la première phrase de l’alinéa 2, substituer aux mots :« des friches définies à l’article L. 111‑26 »,les mots :« les bassins industriels de saumure saturée ».II. – En conséquence, à la seconde phrase du même alinéa, substituer au mot :« friches », le mot :« bassins ».III. –En conséquence, supprimer les alinéas 3 et 6.IV. – En conséquence, à l’alinéa 7, substituer aux mots :« aux quatrième et avant-dernier alinéas »,le mot :« au quatrième alinéa ».V. – En conséquence, supprimer les alinéas 8 et 9.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
PRJLANR5L16BTC0526,"I. – À la première phrase de l’alinéa 30, substituer aux mots : « ou de stockage d’énergies renouvelables, au sens de l’article L. 211‑2 du même code »les mots : « d’énergies renouvelables, au sens de l’article L. 211‑2 du code de l’énergie, ou de stockage d’énergie ».II. – En conséquence, à l’alinéa 36, substituer aux mots : « ou du stockage d’énergies renouvelables, au sens de l’article L. 211‑2 du code de l’énergie »les mots : « d’énergies renouvelables, au sens de l’article L. 211‑2 du code de l’énergie, ou de stockage d’énergie ».III. – En conséquence, à l’alinéa 47, substituer aux mots :« ou de stockage d’énergie renouvelable, au sens de l’article L. 211‑2 du code de l’énergie »les mots :« d’énergies renouvelables, au sens de l’article L. 211‑2 du code de l’énergie, ou de stockage d’énergie ».IV. – En conséquence, procéder à la même substitution à la première phrase de l’alinéa 58 et à l’alinéa 60. ",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
PRJLANR5L16BTC0526,"I. – À l’alinéa 11, substituer au mot :« trois »le mot :« cinq ».II. – En conséquence, à la fin du même alinéa, supprimer les mots :« pour les parcs dont la superficie est égale ou supérieure à 10 000 mètres carrés, et le 1er juillet 2028 pour ceux dont la superficie est inférieure à 10 000 mètres carrés et supérieure à 2 500 mètres carrés ». ",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
PRJLANR5L16BTC0526,"I. – À l’alinéa 2, substituer au mot :« gestionnaire »le mot :« propriétaire ».II. – En conséquence, procéder à la même substitution aux alinéas 12 et 14. ",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"I. – À l’alinéa 3, supprimer les mots :« de gaz bas carbone, au sens de l’article L. 447‑1 »,II. – En conséquence, au même alinéa, supprimer les mots :« ou bas carbone ».",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
PRJLANR5L16BTC0526,"I. – À l’alinéa 8, supprimer les mots :« de bureaux ou ».II. – En conséquence, supprimer les alinéas 9 à 11.III. – En conséquence, substituer à l’alinéa 12 les trois alinéas suivants :« I bis. – Le III de l’article L. 171‑4 du code de la construction et de l’habitation, dans sa rédaction résultant de la loi n° 2021‑1104 du 22 août 2021 portant lutte contre le dérèglement climatique et renforcement de la résilience face à ses effets, est ainsi modifié :« 1° Après le mot : « surface », il est inséré le mot : « minimale » ;« 2° À la fin, les mots : « 30 % de la toiture du bâtiment construit ou rénové de manière lourde et des ombrières créées » sont remplacés par les mots et la phrase suivante : « une valeur définie par arrêté des ministres en charge de la construction et de l’énergie. Cette valeur est au moins de 30 % à compter du 1er juillet 2023, puis 40 % à compter du 1er juillet 2026, puis 50 % à compter du 1er juillet 2027, puis 60 % à compter du 1er juillet 2028 ».IV. – En conséquence, à l’alinéa 14, substituer aux mots : « I A, les 1° , 3° et 4° du I et le I bis entrent » les mots : « 1° du I entre ». V. – En conséquence, supprimer l’alinéa 15. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
PRJLANR5L16BTC0526,"I – Le code général des impôts est ainsi modifié :1° À la fin de la première phrase du second alinéa du 9° du I de l’article 1379, le taux : « 20 % » est remplacé par le taux : « 50 % » ;2° Au début du 1° du V bis de l’article 1379‑0 bis, le taux : « 50 % » est remplacé par le taux : « 20 % » ;II. – La perte de recettes pour les collectivités territoriales est compensée à due concurrence par la majoration de la dotation globale de fonctionnement et, corrélativement pour l’État, par la création d’une taxe additionnelle à l’accise sur les tabacs prévue au chapitre IV du titre Ier du livre III du code des impositions sur les biens et services.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PRJLANR5L16BTC0526,"La première phrase du premier alinéa de l’article L. 121‑39‑1 du code de l’urbanisme est ainsi modifiée :1° Après le mot : « usées », sont insérés les mots : « qui sont incompatibles avec le voisinage des zones habitées » ;2° Les mots : « qui sont incompatibles avec le voisinage des zones habitées » sont supprimés.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
PRJLANR5L16BTC0526,La seconde phrase du premier alinéa de l’article L. 515‑46 du code de l’environnement est complétée par les mots :« sans que ces dernières soient inférieures à 200 000 euros par mégawatt installé. »,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
PRJLANR5L16BTC0526,"Le 2° du II de l’article L. 122‑3 du code de l’environnement est complété par sept alinéas ainsi rédigés :« Pour les ouvrages de production d’électricité à partir de l’énergie mécanique du vent jusqu’au poste HTA/BT inclus, les ouvrages de production d’électricité à partir de l’énergie solaire installés au sol jusqu’au poste HAT/BT inclus, les ouvrages de stockage d’électricité jusqu’au poste HTA/BT inclus et les transformateurs d’antenne-relais de radiotéléphonie mobile, l’étude d’impact comprend également :« – un repérage des établissements d’élevage et de leurs installations situés dans un certain périmètre autour de l’aménagement mentionné à l’alinéa précédent ;« – les états des lieux initiaux suivants :« a) un état des lieux électrique et géobiologique des établissements d’élevage et de leurs installations ;« b) un état des lieux technico-économique et sanitaire des établissements d’élevage.« Dans le cas où l’éleveur refuserait la réalisation de ces états des lieux mentionnés aux a et b, une attestation de refus signée par l’éleveur doit être intégrée à l’étude d’impact.« Les modalités d’application du présent article sont déterminées par un décret en Conseil d’État. »",0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
PRJLANR5L16BTC0526,"Le 3° du I de l’article L. 100‑1 A du code de l’énergie est complété par un alinéa ainsi rédigé :« Chaque loi prévue au premier alinéa du présent I détermine des objectifs contraignants pour l’autorité administrative compétente en matière de projets autorisés en mégawatts par an ou, le cas échéant, en gigawattheures par an, par filière concernée ; ».",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
PRJLANR5L16BTC0526,Le 4 ter du I de l’article L. 100-4 du code de l’énergie est complété par les mots : « et d'atteindre une capacité installée d’au moins 18 gigawatts en 2035 et d’au moins 40 gigawatts d’ici à 2050 ».,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PRJLANR5L16BTC0526,"Le Gouvernement remet au Parlement, dans un délai d’un an à compter de la promulgation de la présente loi, un rapport l’état d’avancement des discussions internationales et des efforts engagés par le Gouvernement dans l’objectif d’établir une Communauté méditerranéenne des énergies renouvelables telle que votée par l’Assemblée nationale, le 26 novembre 2020, dans le cadre de la proposition de résolution numéro 3462.Ce rapport évalue notamment les capacités de recherche, d’exploitation et de distribution dont les pays du bassin méditerranéen pourraient bénéficier, afin d’augmenter notre production d’énergies bas-carbone et atteindre nos objectifs de transition énergétique.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"Le I de l’article L. 174‑1 du code de la construction et de l’habitation est complété par un alinéa ainsi rédigé :« La consommation d’énergie renouvelable au sens de l’article L. 211‑2 du code de l’énergie, produite au sein d’une même unité foncière dans le cadre d’une opération d’autoconsommation individuelle ou collective au sens des articles L. 315‑1 et suivants du code de l’énergie, est déduite de la consommation énergétique du bâtiment. »",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"Le I de l’article L. 211‑1 du code de l’environnement est ainsi modifié :1° Au 5° , après le mot : « renouvelable » sont insérés les mots : « , y compris en autoconsommation, » ;2° Le 7° est complété par les mots : « dans les conditions visées au 2° du I de l’article L. 214‑17 et en cohérence avec les objectifs de gestion durable et équilibrée de la ressource en eau. » ",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"Le III de l’article L. 122‑1 du code de l’environnement est complété par un alinéa ainsi rédigé :« Toutefois, constituent deux projets distincts, d’une part, les travaux, ouvrages, installations ou autres interventions dans le milieu naturel des installations de production d’électricité renouvelable et, d’autre part, leurs raccordements mentionnés à l’article L. 342‑1 du code de l’énergie. »",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"Le chapitre Ier du titre Ier du livre V du code de l’énergie est ainsi modifié :1° Le 1° de l’article L. 511‑4 est complété par une phrase ainsi rédigée : « Ces usines sont dispensées d’autorisation au titre du présent livre dans la limite de leur puissance ou consistance légale, déterminée en appliquant la même formule que celle qui figure au troisième alinéa de l’article L. 511‑5 du présent code, la formule correspond au produit de la hauteur maximum de chute par le débit maximum de la dérivation par l’intensité de la pesanteur ; ».2° L’article L. 511‑9 est complété par un alinéa ainsi rédigé :« La puissance de ces installations est déterminée en appliquant la formule qui figure au troisième alinéa de l’article L. 511‑5, la formule correspond au produit de la hauteur maximum de chute par le débit maximum de la dérivation par l’intensité de la pesanteur. »",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"Le chapitre Ier du titre Ier du livre III du code de justice administrative est complété par un article L. 311‑14 ainsi rédigé :« Art. L. 311‑14. – Les juridictions saisies d’un recours à l’encontre d’une décision relative aux installations de production de gaz renouvelable, à leurs ouvrages connexes, aux ouvrages de raccordement propres au producteur et aux ouvrages de renforcement des réseaux publics auxquels ils sont directement raccordés disposent d’un délai maximum de six mois pour statuer sur le recours. »",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"Le code de l’environnement est ainsi modifié :1° Après l’article L. 181‑18, il est inséré un article L. 181‑18‑1 ainsi rédigé :« Art. L. 181‑18‑1. – Lorsque le droit de former un recours est mis en œuvre dans des conditions qui excèdent la défense des intérêts légitimes du requérant et qui causent un préjudice au bénéficiaire de l’autorisation environnementale, celui-ci peut demander, par un mémoire distinct, au juge administratif saisi du recours de condamner l’auteur de celui-ci à lui allouer des dommages et intérêts. La demande peut être présentée pour la première fois en appel. »2° Après l’article L. 514‑6, il est inséré un article L. 514‑6‑1 ainsi rédigé :« Art. L. 514‑6‑1. – Lorsque le droit de former un recours est mis en œuvre dans des conditions qui excèdent la défense des intérêts légitimes du requérant et qui causent un préjudice au bénéficiaire de l’autorisation environnementale, celui-ci peut demander, par un mémoire distinct, au juge administratif saisi du recours de condamner l’auteur de celui-ci à lui allouer des dommages et intérêts. La demande peut être présentée pour la première fois en appel. »",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PRJLANR5L16BTC0526,"Le deuxième alinéa de l’article L. 181‑14 du code de l’environnement est complété par une phrase ainsi rédigée : « Dans le cas du remplacement d’une installation de production d’électricité utilisant l’énergie mécanique du vent au sens de l’article L. 515‑44, ces conditions incluent le dépôt d’un permis de construire. »",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
PRJLANR5L16BTC0526,"Le deuxième alinéa de l’article L. 181‑14 du code de l’environnement est complété par une phrase ainsi rédigée : « Dans le cas du remplacement d’une installation de production d’électricité utilisant l’énergie mécanique du vent au sens de l’article L. 515‑44, ces conditions incluent une étude environnementale mise à jour en fonction des nouveaux documents d’urbanisme. »",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
PRJLANR5L16BTC0526,Le délai de raccordement au réseau est limité à une durée maximale de douze mois.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"Le premier alinéa de l’article L. 314‑2 du code de l’énergie est complété par une phrase ainsi rédigée : « Dans le cadre d’une installation solaire définie à l’article L. 315‑1 bénéficiant d’un soutien public sous forme de prime à l’investissement, le bénéficiaire peut renoncer au bénéfice du tarif d’obligation d’achat pour le surplus. » ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"Le septième alinéa du I de l’article L. 2224‑31 du code général des collectivités territoriales est complété par les mots : « , notamment lorsque ces travaux visent à faciliter l’insertion des énergies renouvelables sur le réseau et le développement de services de flexibilité ». ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,Le 7° du I de l’article L. 211‑1 du code de l’environnement est complété par les mots : « en respectant le potentiel de stockage d’eau et de production d’énergie renouvelable des sites concernés ».,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
PRJLANR5L16BTC0526,"Le titre V du livre III du code de l’énergie est complété par un chapitre IV ainsi rédigé :« Chapitre IV « Installations de production d’hydrogène renouvelable par électrolyse« Section unique« Raccordement indirect des électrolyseurs permettant la production d’hydrogène renouvelable« Art. L. 353‑14. – Une installation de production d’hydrogène renouvelable par électrolyse d’une puissance supérieure à un mégawatt et alimentée par de l’électricité produite à partir de sources d’énergies renouvelables peut être raccordée indirectement au réseau public d’électricité. Un raccordement est indirect lorsque le point de soutirage du demandeur du raccordement n’est pas sur le réseau public d’électricité mais au niveau du point d’injection de l’installation de production d’électricité renouvelable sur le réseau électrique. Sauf disposition législative ou réglementaire contraire, les obligations relatives à l’installation et l’exploitation d’une installation de production d’hydrogène raccordée directement s’appliquent également pour les installations raccordées indirectement.« Art. L. 353‑15. – Le raccordement indirect d’une installation de production d’hydrogène renouvelable au réseau public d’électricité ne peut faire obstacle à l’exercice des droits relatifs au libre choix du fournisseur, prévus à l’article L. 331‑1, des droits de participation aux mécanismes d’ajustement ou de réservation de puissance, mentionnés aux articles L. 321‑10 et L. 321‑12, et des droits de participation au mécanisme d’effacements de consommation mentionnés à l’article L. 321‑15‑1. »",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,L’article L. 112-2 du code minier est complété par un alinéa ainsi rédigé :« Les études de faisabilité d’un projet de géothermie d’une profondeur inférieure à 200 mètres sont considérées comme des activités géothermiques de minime importance quelle que soit la puissance thermique finale de l’ouvrage. »,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,L’article L. 124‑6 du code minier est ainsi rédigé :« Art. L. 124.-6. – L’instruction de la demande d’autorisation de recherche prévue à l’article L. 124‑3 comporte l’accomplissement d’une participation du public réalisée conformément à la section 3 du chapitre III du titre II du livre Ier du code de l’environnement ».,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
PRJLANR5L16BTC0526,"L’article L. 181‑28‑2 du code de l’environnement est ainsi modifié :1° À la première phrase du deuxième alinéa, les mots : « le maire de la commune d’implantation du projet » sont remplacés par les mots : « chacun des maires mentionnés au premier alinéa » ;2° L’avant-dernier alinéa est complété par deux phrases ainsi rédigées : « Tout conseil municipal d’une commune mentionnée au deuxième alinéa peut alors, sous un mois, écarter le projet. À défaut, l’instruction du projet se poursuit. »",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"L’article L. 181‑8 du code de l’environnement est complété par un II ainsi rédigé :« II. – Le juge administratif, saisi de conclusions dirigées contre une autorisation environnementale, se prononce sur l’ensemble des moyens de la requête. »",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PRJLANR5L16BTC0526,"L’article L. 211‑1-1 du code de l’environnement est complété par un alinéa ainsi rédigé : « La politique de l’eau et ses outils de planification qui en assurent la déclinaison prennent en compte l’ensemble des priorités et des objectifs des politiques publiques nationales en rapport avec l’eau et l’énergie, notamment les énergies renouvelables et les objectifs nationaux en matière de transition énergétique et de développement des énergies renouvelables. »",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"L’article L. 2224‑38 du code général des collectivités territoriales est complété par un IV ainsi rédigé :« IV. – Les collectivités territoriales chargées d’un service public de distribution de chaleur ou de froid veillent à la prise en compte dans leur stratégie énergétique locale des objectifs nationaux et régionaux de développement des énergies renouvelables et de récupération, ainsi que des objectifs nationaux de décarbonation des réseaux de chaleur ou de froid. »",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"L’article L. 291‑1 du code de l’énergie est ainsi modifié :1° À la fin du 4°, les mots : « , plutôt que de générer des profits financiers » sont supprimés ;2° Sont ajoutés des 5° à 8° ainsi rédigés :« 5° Les conditions de rémunération de la communauté d’énergie renouvelable sont celles de l’article L. 3332‑17‑1 du code du travail relatives aux entreprises solidaires d’utilité sociale ;« 6° Aucune entreprise ou aucun groupe d’entreprises ne peut détenir une participation supérieure à vingt pour cent du capital d’une communauté d’énergie renouvelable ;« 7° Un actionnaire ou membre de communauté d’énergie renouvelable doit pouvoir justifier de trois ans de présence dans une des communes intéressées à l’investissement en énergie renouvelable ;« 8° Toute communauté d’énergie renouvelable dérogeant aux dispositions précédentes est réputée ne pas avoir été constituée. »",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PRJLANR5L16BTC0526,"L’article L. 311‑10‑1 du code de l’énergie est complété par un alinéa ainsi rédigé :« Pour les projets lauréats situés dans les zones prioritaires mentionnées à l’article L. 141‑5-3, ces conditions d’exécution peuvent prévoir une modulation annuelle du tarif de rachat de l’électricité produite, afin de compenser les pertes de productible dues à des conditions météorologiques moins favorables que la moyenne sur la zone de projet. » ",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PRJLANR5L16BTC0526,"L’article L. 315‑2 du code de l’énergie est ainsi modifié :1° Au début de la première phrase du premier alinéa, est insérée la mention : « I. – » ;2° Après le même premier alinéa, sont insérés deux alinéas ainsi rédigés :« II. – La Commission de régulation de l’énergie détermine les conditions selon lesquelles, lorsque l’autoproducteur a injecté au surplus dans le réseau une certaine quantité d’électricité non consommée, une quantité égale à cette quantité injectée peut être par la suite achetée, en cas de besoin, par cet autoproducteur pour tout site qu’il détient, au plus à un tarif équivalent à celui auquel la quantité injectée a été vendue, le cas échéant réduit des coûts de stockage et de transport de l’électricité.« Les critères d’éligibilité des autoproducteurs et de prise en compte des coûts de stockage et de transport de l’électricité sont fixés par arrêté du ministre chargé de l’énergie, après avis de la Commission de régulation de l’énergie. »3° Au début du deuxième alinéa, est insérée la mention : « III. – ».",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
